1.2263e-05,0.51026,0.033691,5.529e-06,0.45602,3.6772e-06
0.00019246,0.14866,0.00041464,0.00013271,0.85058,1.9322e-05
6.1215e-05,1.8168e-05,0.11521,6.5311e-06,0.8847,3.1198e-06
